gre_score,test_score_toefl,undergraduation_score,work_ex,papers_published,ranking,status,technical_skills_score,Logical quotient rating,Hours working per day
300.0,102.0,2.4,42.0,0.0,15.0,accept,76.375,3,7
311.0,100.0,2.69,30.0,1.0,15.0,accept,73.25,5,8
319.0,109.0,3.16,5.0,0.0,15.0,accept,79.125,5,9
311.0,101.0,3.02,12.0,0.0,15.0,accept,77.75,1,5
312.0,109.0,2.8,30.0,0.0,15.0,accept,74.5,4,4
306.0,101.0,3.3,19.0,0.0,15.0,accept,80.25,1,5
305.0,107.0,3.24,14.0,0.0,15.0,accept,79.375,9,8
316.0,106.0,3.2,15.0,3.0,15.0,accept,70.375,6,6
309.0,101.0,3.15,25.0,0.0,15.0,accept,70.375,7,4
319.0,108.0,2.68,0.0,0.0,15.0,accept,77.5,5,10
306.0,101.0,1.38,1.0,0.0,15.0,accept,79.375,6,12
310.0,102.0,2.59,30.0,1.0,15.0,accept,79.375,6,11
312.0,102.0,2.3,0.0,0.0,15.0,accept,78.75,7,12
307.0,105.0,2.96,48.0,1.0,15.0,accept,77.375,1,6
307.0,107.0,3.06,22.0,0.0,15.0,accept,73.625,4,8
314.0,107.0,2.4,9.0,0.0,15.0,accept,74.375,6,11
313.0,100.0,2.97,13.0,0.0,15.0,accept,79.75,5,6
329.0,102.0,2.86,30.0,0.0,15.0,accept,74.125,9,6
300.0,105.0,2.9,42.0,0.0,15.0,accept,82.0,8,8
313.0,106.0,2.7,0.0,2.0,15.0,accept,75.25,8,12
312.0,109.0,3.04,4.0,0.0,15.0,accept,69.625,8,4
317.0,112.0,3.28,0.0,3.0,15.0,accept,78.5,7,12
314.0,106.0,2.3,24.0,0.0,15.0,accept,77.875,3,9
312.0,101.0,2.95,21.0,0.0,15.0,accept,79.375,9,10
312.0,109.0,2.65,9.0,0.0,15.0,accept,74.75,2,6
306.0,98.0,2.5,3.0,3.0,15.0,accept,81.375,6,10
313.0,101.0,2.56,50.0,0.0,15.0,accept,85.75,3,7
322.0,110.0,2.67,24.0,3.0,15.0,accept,77.25,1,6
319.0,118.0,2.33,0.0,0.0,15.0,accept,74.625,7,7
309.0,75.0,3.27,11.0,0.0,15.0,accept,74.875,6,11
309.0,75.0,3.54,0.0,0.0,15.0,accept,75.0,9,11
314.0,109.0,2.95,40.0,0.0,15.0,accept,80.375,9,9
312.0,107.0,3.47,31.0,0.0,15.0,accept,73.75,9,7
318.0,103.0,3.38,18.0,3.0,15.0,accept,76.5,1,12
326.0,115.0,2.71,0.0,3.0,15.0,accept,77.75,7,6
315.0,110.0,2.95,0.0,0.0,15.0,accept,75.25,8,11
305.0,99.0,2.84,0.0,3.0,15.0,accept,68.0,3,6
321.0,108.0,3.44,2.0,0.0,15.0,accept,76.75,1,12
320.0,101.0,2.89,0.0,0.0,15.0,accept,82.375,7,7
322.0,110.0,3.48,0.0,0.0,15.0,accept,69.625,9,11
315.0,105.0,3.16,9.0,0.0,15.0,accept,80.625,2,9
317.0,99.0,2.6,9.0,3.0,15.0,accept,78.875,8,7
317.0,101.0,2.3,0.0,0.0,15.0,accept,76.875,7,10
309.0,100.0,2.4,30.0,2.0,15.0,accept,74.25,5,5
312.0,104.0,3.44,20.0,3.0,15.0,accept,71.375,8,11
310.0,104.0,3.3,30.0,0.0,15.0,accept,75.125,1,9
319.0,113.0,2.64,24.0,0.0,15.0,accept,74.875,2,11
314.0,108.0,3.38,3.0,3.0,15.0,accept,76.625,3,10
319.0,102.0,3.24,33.0,0.0,15.0,accept,76.375,7,12
289.0,92.0,2.3,60.0,0.0,15.0,accept,79.0,8,12
309.0,98.0,3.61,28.0,0.0,15.0,accept,75.625,1,5
305.0,103.0,3.6,4.0,3.0,15.0,accept,72.25,4,4
315.0,104.0,3.48,24.0,0.0,15.0,accept,73.625,6,4
322.0,111.0,3.15,22.0,0.0,15.0,accept,78.625,1,8
298.0,101.0,2.25,10.0,0.0,15.0,accept,74.625,8,4
324.0,105.0,3.31,10.0,0.0,15.0,accept,75.75,2,7
331.0,112.0,2.62,32.0,3.0,15.0,accept,82.5,7,6
319.0,103.0,2.45,9.0,0.0,15.0,accept,77.875,3,8
314.0,108.0,2.6,30.0,0.0,15.0,accept,80.75,4,8
320.0,104.0,2.65,0.0,0.0,15.0,accept,75.375,5,11
324.0,101.0,3.08,24.0,3.0,15.0,accept,80.0,6,8
313.0,103.0,3.16,10.0,3.0,15.0,accept,77.375,2,10
315.0,99.0,2.8,0.0,3.0,15.0,accept,73.25,7,6
322.0,113.0,3.0,30.0,3.0,15.0,accept,76.75,6,9
318.0,101.0,2.73,40.0,0.0,15.0,accept,81.5,4,7
313.0,111.0,3.1,36.0,0.0,15.0,accept,79.5,3,4
311.0,108.0,3.34,0.0,0.0,15.0,accept,75.875,5,7
317.0,101.0,3.2,10.0,0.0,15.0,accept,82.5,9,9
316.0,101.0,3.56,36.0,0.0,15.0,accept,74.375,6,6
320.0,105.0,2.3,39.0,1.0,15.0,accept,76.25,8,7
311.0,103.0,3.03,10.0,3.0,15.0,accept,70.625,6,4
316.0,108.0,3.24,24.0,3.0,15.0,accept,75.875,8,8
317.0,104.0,2.9,28.0,0.0,15.0,accept,72.5,1,6
326.0,110.0,3.24,0.0,2.0,15.0,accept,72.875,6,4
316.0,105.0,3.08,36.0,3.0,15.0,accept,75.0,9,10
323.0,112.0,3.4,60.0,0.0,15.0,accept,74.875,2,6
302.0,100.0,2.23,30.0,0.0,15.0,accept,82.375,1,4
316.0,100.0,3.28,0.0,1.0,15.0,accept,80.375,6,5
312.0,102.0,3.0,16.0,0.0,15.0,accept,67.625,3,12
305.0,102.0,2.75,0.0,3.0,15.0,accept,76.375,4,11
313.0,93.0,3.13,12.0,0.0,15.0,accept,79.0,9,7
323.0,107.0,2.45,22.0,3.0,15.0,accept,80.0,8,6
315.0,102.0,2.86,48.0,3.0,15.0,accept,79.375,7,5
321.0,113.0,2.75,1.0,3.0,15.0,accept,73.5,9,9
310.0,101.0,3.15,20.0,0.0,15.0,accept,80.75,8,12
306.0,100.0,3.2,30.0,3.0,15.0,accept,70.75,9,5
311.0,100.0,3.08,7.0,0.0,15.0,accept,80.875,2,10
307.0,102.0,3.64,30.0,0.0,15.0,accept,74.25,2,9
317.0,107.0,3.65,0.0,3.0,15.0,accept,73.625,7,5
320.0,102.0,3.2,30.0,0.0,15.0,accept,71.75,2,7
316.0,108.0,3.51,0.0,0.0,15.0,accept,81.75,8,10
323.0,117.0,3.68,10.0,3.0,15.0,accept,82.875,8,12
319.0,113.0,3.66,2.0,3.0,15.0,accept,80.25,1,4
323.0,117.0,3.68,0.0,3.0,15.0,accept,73.25,5,4
320.0,114.0,3.0,10.0,2.0,15.0,accept,77.0,2,11
306.0,98.0,2.25,30.0,0.0,15.0,accept,78.375,9,9
322.0,104.0,3.2,10.0,0.0,15.0,accept,83.125,4,7
323.0,106.0,2.8,18.0,0.0,15.0,accept,81.625,5,12
324.0,102.0,2.53,0.0,1.0,15.0,accept,70.375,6,6
318.0,112.0,3.14,0.0,0.0,15.0,accept,81.625,7,12
312.0,108.0,3.42,0.0,0.0,15.0,accept,75.75,6,11
309.0,100.0,2.75,30.0,3.0,15.0,accept,75.875,1,6
309.0,103.0,3.1,0.0,1.0,15.0,accept,81.5,4,8
326.0,108.0,3.45,30.0,0.0,15.0,accept,73.5,3,12
317.0,104.0,3.05,20.0,2.0,15.0,accept,75.0,8,12
317.0,110.0,2.6,0.0,0.0,15.0,accept,78.625,4,9
320.0,113.0,2.75,0.0,0.0,15.0,accept,80.875,1,11
316.0,104.0,2.6,30.0,3.0,15.0,accept,74.75,7,9
326.0,117.0,3.2,20.0,3.0,15.0,accept,79.375,6,4
310.0,101.0,3.01,6.0,2.0,15.0,accept,74.625,5,7
314.0,100.0,2.35,0.0,1.0,15.0,accept,78.375,7,4
307.0,101.0,2.29,0.0,0.0,15.0,accept,72.875,5,6
308.0,100.0,2.75,0.0,0.0,15.0,accept,74.0,2,9
311.0,106.0,2.4,20.0,0.0,15.0,accept,82.5,3,6
314.0,100.0,2.9,0.0,2.0,15.0,accept,78.375,6,5
315.0,110.0,3.15,0.0,0.0,15.0,accept,73.5,6,9
322.0,113.0,2.68,0.0,0.0,15.0,accept,78.0,9,7
311.0,111.0,3.02,20.0,0.0,15.0,accept,77.0,7,7
318.0,108.0,2.55,10.0,0.0,15.0,accept,73.875,1,7
327.0,117.0,2.6,20.0,0.0,15.0,accept,78.625,9,9
306.0,113.0,2.59,0.0,0.0,15.0,accept,75.125,3,6
314.0,109.0,3.64,30.0,0.0,15.0,accept,73.625,7,11
314.0,106.0,3.58,30.0,2.0,15.0,accept,76.875,9,8
308.0,108.0,2.97,20.0,0.0,15.0,accept,72.25,1,10
317.0,111.0,2.6,10.0,0.0,15.0,accept,81.5,3,12
322.0,106.0,2.7,0.0,0.0,15.0,accept,74.75,6,7
316.0,102.0,2.6,20.0,2.0,15.0,accept,76.25,7,7
314.0,107.0,3.35,20.0,0.0,15.0,accept,85.0,7,4
315.0,110.0,2.85,30.0,3.0,15.0,accept,77.625,9,12
313.0,114.0,3.24,30.0,3.0,15.0,accept,78.625,4,8
308.0,99.0,3.23,30.0,0.0,15.0,accept,78.375,9,9
304.0,106.0,3.41,27.0,0.0,15.0,accept,71.125,3,8
317.0,103.0,3.68,30.0,0.0,15.0,accept,72.375,1,11
309.0,106.0,2.61,30.0,0.0,15.0,accept,84.0,2,8
324.0,85.0,3.18,30.0,0.0,15.0,accept,75.5,1,8
309.0,103.0,3.4,30.0,0.0,15.0,accept,74.375,2,8
316.0,96.0,1.97,30.0,0.0,15.0,accept,77.25,6,9
312.0,101.0,3.02,30.0,0.0,15.0,accept,80.0,7,6
313.0,105.0,3.22,30.0,0.0,15.0,accept,81.375,8,11
317.0,110.0,2.86,36.0,0.0,15.0,accept,80.5,4,6
313.0,104.0,3.32,30.0,0.0,15.0,accept,76.5,6,8
318.0,100.0,2.7,0.0,0.0,15.0,accept,75.625,5,4
310.0,103.0,2.7,0.0,0.0,15.0,accept,74.0,3,12
317.0,108.0,2.65,0.0,0.0,15.0,accept,75.5,8,5
301.0,101.0,2.65,0.0,0.0,15.0,accept,76.5,2,11
311.0,105.0,2.56,0.0,0.0,15.0,accept,80.25,3,11
315.0,100.0,3.36,0.0,0.0,15.0,accept,83.25,9,11
316.0,111.0,2.6,0.0,0.0,15.0,accept,81.0,5,12
305.0,92.0,1.9,0.0,0.0,15.0,accept,76.875,2,7
310.0,100.0,1.95,0.0,0.0,15.0,accept,78.25,4,7
315.0,100.0,2.92,20.0,0.0,15.0,accept,74.625,1,5
307.0,94.0,2.05,10.0,0.0,15.0,accept,80.75,3,6
322.0,108.0,3.42,10.0,0.0,15.0,accept,77.75,7,11
315.0,106.0,2.75,0.0,0.0,15.0,accept,78.25,5,7
308.0,103.0,2.5,0.0,0.0,15.0,accept,69.25,2,9
321.0,101.0,2.8,0.0,0.0,15.0,accept,77.625,8,9
303.0,110.0,2.95,0.0,0.0,15.0,accept,75.625,9,4
314.0,106.0,2.35,0.0,0.0,15.0,accept,80.0,4,11
309.0,103.0,2.45,0.0,0.0,15.0,accept,74.375,5,4
306.0,101.0,3.39,0.0,0.0,15.0,accept,74.75,1,10
306.0,106.0,2.6,0.0,0.0,15.0,accept,74.875,2,7
317.0,108.0,2.5,0.0,0.0,15.0,accept,79.0,5,8
310.0,98.0,2.9,0.0,3.0,15.0,accept,76.25,4,10
309.0,106.0,2.8,0.0,0.0,15.0,accept,75.25,7,11
308.0,100.0,3.33,0.0,0.0,15.0,accept,78.25,8,6
309.0,102.0,3.62,0.0,0.0,15.0,accept,75.5,3,10
314.0,106.0,3.2,10.0,3.0,15.0,accept,72.375,9,12
325.0,107.0,2.9,10.0,0.0,15.0,accept,78.375,6,8
316.0,113.0,2.8,10.0,0.0,15.0,accept,78.375,9,9
319.0,109.0,2.75,10.0,3.0,15.0,accept,77.0,5,11
320.0,116.0,3.39,6.0,0.0,15.0,accept,73.625,3,6
317.0,107.0,2.8,7.0,3.0,15.0,accept,78.0,2,5
304.0,70.0,2.5,20.0,0.0,15.0,accept,71.875,4,10
304.0,99.0,2.76,20.0,0.0,15.0,accept,76.75,4,12
304.0,102.0,3.82,0.0,0.0,15.0,accept,79.0,7,8
315.0,98.0,1.95,30.0,3.0,15.0,accept,78.0,7,6
322.0,112.0,2.5,20.0,3.0,15.0,accept,78.5,9,5
318.0,111.0,3.32,30.0,0.0,15.0,accept,77.125,4,12
328.0,117.0,3.28,16.0,0.0,1.0,reject,72.75,4,6
328.0,117.0,3.28,16.0,0.0,1.0,reject,74.5,2,11
327.0,108.0,3.52,2.0,3.0,1.0,reject,72.25,4,11
320.0,101.0,2.96,4.0,0.0,1.0,reject,72.5,3,10
320.0,118.0,3.52,12.0,0.0,1.0,reject,75.5,3,10
325.0,108.0,3.62,23.0,3.0,1.0,reject,86.25,9,12
331.0,115.0,3.3,19.0,3.0,1.0,reject,75.375,9,12
308.0,96.0,2.64,4.0,0.0,1.0,reject,73.375,8,10
325.0,114.0,3.75,9.0,0.0,1.0,reject,79.75,3,11
322.0,110.0,3.65,22.0,0.0,1.0,reject,74.0,6,10
316.0,107.0,3.19,4.0,3.0,1.0,reject,77.75,7,4
325.0,104.0,3.63,0.0,3.0,1.0,reject,72.125,1,4
325.0,115.0,3.45,11.0,0.0,1.0,reject,71.625,5,5
330.0,111.0,3.23,0.0,0.0,1.0,reject,70.875,1,6
328.0,117.0,3.28,16.0,0.0,1.0,reject,78.75,6,4
320.0,101.0,2.96,4.0,0.0,1.0,reject,76.75,1,9
325.0,108.0,3.62,23.0,3.0,1.0,reject,80.375,7,5
327.0,108.0,3.63,0.0,3.0,1.0,reject,79.75,6,5
308.0,96.0,2.64,4.0,0.0,1.0,reject,79.5,5,8
325.0,114.0,3.75,9.0,0.0,1.0,reject,77.75,9,5
316.0,107.0,3.19,4.0,3.0,1.0,reject,74.375,3,9
325.0,104.0,3.63,0.0,3.0,1.0,reject,80.875,4,7
323.0,106.0,3.64,19.0,0.0,1.0,reject,74.25,4,9
321.0,117.0,3.66,14.0,3.0,1.0,reject,81.75,5,9
323.0,112.0,3.54,18.0,3.0,1.0,reject,78.875,3,10
318.0,103.0,3.5,18.0,0.0,1.0,reject,75.25,9,4
327.0,0.0,3.74,0.0,0.0,1.0,reject,79.625,3,10
318.0,109.0,3.88,2.0,0.0,1.0,reject,75.125,4,6
324.0,115.0,3.33,19.0,0.0,1.0,reject,75.375,1,10
323.0,117.0,3.82,5.0,0.0,1.0,reject,75.75,1,12
323.0,109.0,3.83,4.0,2.0,1.0,reject,78.25,6,10
333.0,118.0,3.42,14.0,3.0,1.0,reject,75.625,5,7
321.0,113.0,3.2,9.0,3.0,1.0,reject,82.125,5,9
320.0,105.0,3.88,2.0,0.0,1.0,reject,74.5,4,4
318.0,107.0,3.61,29.0,3.0,1.0,reject,78.375,4,5
322.0,107.0,3.08,8.0,0.0,1.0,reject,81.25,5,9
325.0,114.0,3.48,1.0,0.0,1.0,reject,76.625,9,9
321.0,118.0,3.12,1.0,2.0,1.0,reject,72.875,3,12
319.0,115.0,3.2,1.0,2.0,1.0,reject,77.25,5,9
322.0,104.0,3.56,10.0,3.0,1.0,reject,73.375,7,12
324.0,108.0,3.12,6.0,2.0,1.0,reject,78.875,2,5
324.0,111.0,3.54,1.0,3.0,1.0,reject,78.25,5,12
319.0,105.0,3.36,22.0,3.0,1.0,reject,75.875,7,10
325.0,110.0,3.74,22.0,0.0,1.0,reject,73.5,8,7
320.0,106.0,2.67,23.0,3.0,1.0,reject,85.625,5,9
318.0,103.0,3.14,17.0,0.0,1.0,reject,71.875,2,6
324.0,116.0,3.68,35.0,0.0,1.0,reject,83.5,5,9
320.0,112.0,2.72,1.0,0.0,1.0,reject,77.625,5,12
321.0,113.0,3.44,0.0,0.0,1.0,reject,77.0,9,8
327.0,112.0,3.56,4.0,0.0,1.0,reject,74.75,2,6
325.0,106.0,3.71,2.0,0.0,1.0,reject,72.5,7,8
325.0,106.0,3.71,2.0,0.0,1.0,reject,79.625,6,8
327.0,109.0,2.88,24.0,0.0,1.0,reject,85.25,2,6
323.0,113.0,3.28,2.0,3.0,1.0,reject,82.875,6,6
323.0,108.0,2.64,6.0,3.0,1.0,reject,69.25,1,6
324.0,115.0,3.82,20.0,0.0,1.0,reject,79.875,4,9
321.0,113.0,3.66,2.0,0.0,1.0,reject,77.75,7,8
332.0,115.0,3.17,17.0,3.0,1.0,reject,80.5,1,4
332.0,117.0,3.78,0.0,0.0,1.0,reject,77.125,6,12
317.0,110.0,3.24,18.0,3.0,1.0,reject,78.5,1,8
329.0,116.0,3.42,6.0,3.0,1.0,reject,78.25,7,8
280.0,108.0,3.0,11.0,3.0,1.0,reject,82.5,8,11
319.0,75.0,3.31,15.0,0.0,1.0,reject,75.125,4,9
315.0,102.0,3.1,8.0,0.0,1.0,reject,77.25,8,8
325.0,110.0,3.66,5.0,3.0,1.0,reject,78.125,8,12
302.0,102.0,3.82,30.0,3.0,1.0,reject,72.125,9,5
323.0,108.0,3.53,15.0,3.0,1.0,reject,75.375,3,7
330.0,117.0,3.69,0.0,0.0,1.0,reject,79.125,6,11
332.0,117.0,3.62,1.0,3.0,1.0,reject,74.625,1,12
333.0,111.0,3.81,22.0,0.0,1.0,reject,76.625,8,7
324.0,116.0,3.42,26.0,3.0,1.0,reject,74.625,7,7
320.0,117.0,2.9,0.0,0.0,1.0,reject,79.25,6,10
323.0,114.0,3.64,20.0,3.0,1.0,reject,77.5,2,7
322.0,104.0,3.36,50.0,0.0,1.0,reject,73.75,2,7
329.0,117.0,3.58,3.0,2.0,1.0,reject,77.75,1,9
320.0,100.0,3.82,36.0,0.0,1.0,reject,75.875,6,10
327.0,108.0,3.46,24.0,0.0,1.0,reject,76.625,6,10
320.0,113.0,3.64,0.0,3.0,1.0,reject,81.75,9,7
322.0,113.0,3.5,9.0,0.0,1.0,reject,71.875,4,7
321.0,108.0,3.05,27.0,0.0,1.0,reject,74.625,3,11
330.0,0.0,3.93,34.0,3.0,1.0,reject,75.625,1,11
309.0,101.0,3.24,14.0,0.0,1.0,reject,76.625,9,6
331.0,112.0,3.2,28.0,0.0,1.0,reject,78.875,5,9
317.0,104.0,3.24,18.0,3.0,1.0,reject,72.75,6,4
330.0,0.0,3.12,18.0,0.0,1.0,reject,73.5,7,12
324.0,116.0,3.41,6.0,3.0,1.0,reject,83.625,3,12
326.0,110.0,1.41,0.0,3.0,1.0,reject,81.0,5,5
314.0,0.0,3.37,29.0,0.0,1.0,reject,70.5,7,4
329.0,110.0,2.96,4.0,0.0,1.0,reject,74.5,8,4
321.0,112.0,3.44,37.0,0.0,1.0,reject,75.625,3,4
323.0,110.0,3.0,29.0,0.0,1.0,reject,72.375,2,5
320.0,105.0,3.5,26.0,0.0,1.0,reject,78.625,1,9
320.0,102.0,3.49,7.0,3.0,1.0,reject,80.0,9,5
326.0,112.0,3.67,5.0,0.0,1.0,reject,76.125,8,12
325.0,110.0,3.85,5.0,3.0,1.0,reject,82.625,1,11
326.0,100.0,3.47,50.0,0.0,1.0,accept,82.625,7,9
336.0,119.0,2.69,18.0,0.0,1.0,accept,75.75,1,4
326.0,111.0,3.74,14.0,3.0,1.0,accept,75.25,4,11
280.0,90.0,3.43,0.0,0.0,1.0,accept,80.75,4,7
338.0,0.0,3.46,15.0,3.0,1.0,accept,78.625,9,10
323.0,115.0,3.69,5.0,3.0,1.0,accept,75.25,5,6
325.0,119.0,3.8,4.0,0.0,1.0,accept,77.25,2,8
328.0,109.0,3.89,0.0,3.0,1.0,accept,81.5,5,4
331.0,116.0,3.7,4.0,0.0,1.0,accept,81.5,2,8
328.0,107.0,3.3,2.0,3.0,1.0,accept,80.875,5,11
318.0,108.0,3.43,24.0,3.0,1.0,accept,83.125,3,7
325.0,113.0,3.25,6.0,3.0,1.0,accept,72.0,1,8
326.0,100.0,3.47,50.0,0.0,1.0,accept,80.125,5,10
336.0,112.0,3.96,0.0,2.0,1.0,accept,79.125,1,12
336.0,119.0,2.69,18.0,0.0,1.0,accept,81.625,7,5
326.0,111.0,3.74,14.0,3.0,1.0,accept,82.75,7,6
330.0,109.0,3.78,5.0,3.0,1.0,accept,70.25,9,6
330.0,109.0,3.78,5.0,3.0,1.0,accept,81.25,6,11
322.0,112.0,3.7,12.0,0.0,1.0,accept,77.75,1,5
325.0,110.0,3.56,40.0,0.0,1.0,accept,80.5,2,7
320.0,100.0,3.45,12.0,1.0,1.0,accept,78.125,4,8
319.0,113.0,3.2,30.0,3.0,1.0,accept,75.125,5,11
322.0,114.0,3.31,10.0,0.0,1.0,accept,80.625,2,8
321.0,108.0,2.35,10.0,0.0,1.0,accept,83.5,5,10
329.0,118.0,3.34,10.0,0.0,1.0,accept,74.5,9,7
315.0,116.0,2.95,20.0,3.0,1.0,accept,74.75,5,4
329.0,114.0,3.0,10.0,0.0,1.0,accept,82.875,1,4
323.0,116.0,2.85,0.0,3.0,1.0,accept,76.375,9,6
322.0,112.0,3.78,30.0,0.0,1.0,accept,75.5,4,12
325.0,110.0,3.64,10.0,0.0,1.0,accept,75.0,4,11
315.0,109.0,2.3,0.0,0.0,1.0,accept,70.375,7,4
315.0,108.0,3.5,30.0,0.0,1.0,accept,68.25,5,10
325.0,113.0,3.6,20.0,3.0,1.0,accept,74.0,5,9
325.0,113.0,3.6,20.0,3.0,1.0,accept,73.625,8,4
320.0,114.0,3.6,10.0,1.0,1.0,accept,71.0,4,8
319.0,110.0,3.5,10.0,2.0,1.0,accept,81.75,4,10
331.0,118.0,3.54,20.0,0.0,1.0,accept,85.0,4,10
292.0,84.0,2.1,3.0,0.0,89.0,accept,74.25,4,10
292.0,84.0,2.1,3.0,0.0,89.0,accept,77.25,7,11
306.0,101.0,3.2,27.0,0.0,89.0,accept,77.625,2,7
304.0,95.0,2.82,0.0,0.0,89.0,accept,75.875,9,8
299.0,88.0,2.8,0.0,3.0,89.0,accept,78.0,2,4
316.0,107.0,2.35,36.0,3.0,89.0,accept,77.75,5,4
311.0,87.0,3.36,0.0,0.0,89.0,accept,72.625,9,10
296.0,82.0,3.08,6.0,0.0,89.0,accept,74.875,6,5
326.0,114.0,3.59,0.0,0.0,89.0,accept,78.875,5,7
306.0,106.0,3.5,1.0,2.0,89.0,accept,77.25,2,5
310.0,106.0,2.87,24.0,0.0,89.0,accept,72.5,9,12
312.0,110.0,3.15,0.0,0.0,89.0,accept,78.25,9,12
305.0,98.0,2.68,1.0,3.0,89.0,accept,80.375,1,4
313.0,90.0,2.4,26.0,0.0,89.0,accept,77.5,8,12
303.0,100.0,2.76,53.0,2.0,89.0,accept,71.5,8,7
313.0,103.0,3.09,19.0,0.0,89.0,accept,75.625,2,11
307.0,89.0,2.65,13.0,0.0,89.0,accept,76.125,1,9
321.0,106.0,3.16,39.0,0.0,89.0,accept,83.5,1,5
312.0,105.0,2.7,22.0,2.0,89.0,accept,78.5,4,7
312.0,104.0,2.96,32.0,3.0,89.0,accept,80.5,3,4
306.0,87.0,2.34,16.0,3.0,89.0,accept,76.125,5,12
301.0,65.0,3.65,14.0,0.0,89.0,accept,79.875,3,9
301.0,65.0,3.65,14.0,0.0,89.0,accept,79.0,9,7
298.0,90.0,3.16,0.0,0.0,89.0,accept,82.75,3,5
309.0,99.0,3.4,1.0,0.0,89.0,accept,79.5,5,9
322.0,106.0,2.71,2.0,2.0,89.0,accept,85.0,1,11
324.0,108.0,3.29,30.0,2.0,89.0,accept,75.375,5,5
305.0,88.0,3.35,25.0,0.0,89.0,accept,78.5,7,5
307.0,90.0,3.53,9.0,0.0,89.0,accept,76.625,9,8
310.0,100.0,3.1,36.0,2.0,89.0,accept,78.75,2,5
307.0,65.0,2.6,14.0,0.0,89.0,accept,76.125,2,6
299.0,94.0,2.48,52.0,0.0,89.0,accept,75.625,2,8
312.0,101.0,3.34,16.0,0.0,89.0,accept,81.75,5,10
311.0,65.0,2.58,0.0,0.0,89.0,accept,76.5,8,12
308.0,95.0,3.09,30.0,0.0,89.0,accept,77.5,8,4
311.0,65.0,2.58,0.0,0.0,89.0,accept,75.875,5,8
308.0,95.0,3.09,30.0,0.0,89.0,accept,78.875,7,7
305.0,92.0,3.25,0.0,0.0,89.0,accept,74.625,6,6
312.0,87.0,2.81,30.0,1.0,89.0,accept,69.5,5,12
305.0,100.0,3.77,18.0,3.0,89.0,accept,76.375,3,6
306.0,90.0,2.89,35.0,0.0,89.0,accept,74.25,2,8
314.0,0.0,2.95,6.0,0.0,89.0,accept,86.75,9,11
314.0,0.0,2.95,6.0,0.0,89.0,accept,84.125,6,12
305.0,96.0,2.8,0.0,0.0,89.0,accept,74.125,6,4
303.0,103.0,2.4,28.0,1.0,89.0,accept,83.0,6,4
329.0,118.0,2.64,19.0,3.0,89.0,accept,77.875,6,8
313.0,91.0,3.06,28.0,0.0,89.0,accept,81.25,5,9
313.0,106.0,3.15,23.0,0.0,89.0,accept,77.375,7,11
307.0,95.0,2.94,30.0,0.0,89.0,accept,76.5,3,5
315.0,96.0,3.0,26.0,1.0,89.0,accept,77.375,8,4
304.0,95.0,2.3,0.0,0.0,89.0,accept,77.375,6,7
311.0,65.0,2.83,6.0,0.0,89.0,accept,72.375,4,11
309.0,104.0,2.6,26.0,0.0,89.0,accept,73.0,5,4
320.0,102.0,2.75,31.0,0.0,89.0,accept,74.875,1,6
306.0,96.0,2.61,44.0,0.0,89.0,accept,76.375,5,10
302.0,96.0,3.04,1.0,0.0,89.0,accept,81.125,5,8
303.0,81.0,2.77,8.0,0.0,89.0,accept,77.125,7,10
318.0,113.0,3.08,10.0,0.0,89.0,accept,74.375,2,9
313.0,75.0,3.09,0.0,0.0,89.0,accept,78.875,3,10
309.0,107.0,3.76,2.0,0.0,89.0,accept,76.25,5,4
298.0,90.0,2.5,28.0,0.0,89.0,accept,87.25,2,4
305.0,114.0,3.2,2.0,0.0,89.0,accept,77.875,6,11
305.0,114.0,3.2,2.0,0.0,89.0,accept,82.25,4,5
309.0,100.0,3.12,7.0,0.0,89.0,accept,79.375,1,4
320.0,108.0,2.69,7.0,3.0,89.0,accept,77.625,7,8
305.0,105.0,2.6,14.0,0.0,89.0,accept,80.625,7,9
310.0,93.0,3.28,0.0,0.0,89.0,accept,78.125,6,4
306.0,100.0,3.26,0.0,3.0,89.0,accept,72.375,6,8
333.0,0.0,2.5,13.0,0.0,89.0,accept,72.0,3,4
303.0,87.0,3.25,30.0,0.0,89.0,accept,72.375,4,7
300.0,95.0,3.02,27.0,0.0,89.0,accept,76.25,1,11
305.0,92.0,3.25,4.0,0.0,89.0,accept,80.875,8,9
299.0,65.0,2.95,0.0,3.0,89.0,accept,66.875,6,6
310.0,98.0,3.25,1.0,0.0,89.0,accept,78.875,8,4
302.0,98.0,3.4,0.0,3.0,89.0,accept,77.375,6,5
307.0,95.0,2.82,18.0,0.0,89.0,accept,76.625,2,5
312.0,106.0,2.4,6.0,0.0,89.0,accept,79.875,7,11
312.0,99.0,3.3,6.0,0.0,89.0,accept,78.0,2,10
307.0,101.0,3.28,23.0,0.0,89.0,accept,74.75,1,8
311.0,113.0,2.5,0.0,2.0,89.0,accept,69.625,2,9
311.0,103.0,3.08,1.0,0.0,89.0,accept,81.0,8,11
308.0,93.0,3.23,12.0,0.0,89.0,accept,77.125,5,12
300.0,65.0,2.71,0.0,0.0,89.0,reject,79.625,3,5
300.0,65.0,2.71,0.0,0.0,89.0,reject,70.625,4,4
315.0,75.0,3.2,34.0,0.0,89.0,reject,79.125,4,8
313.0,0.0,1.99,29.0,0.0,89.0,reject,78.375,6,4
316.0,96.0,2.72,45.0,0.0,89.0,reject,76.625,7,6
303.0,90.0,2.75,25.0,0.0,89.0,reject,75.125,9,6
